time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc
2024,Local authority,England,South West,North Somerset,Primary,94.0374345877016,3.92384490364523,2.03872050865318
2024,Local authority,England,London,Haringey,Primary,94.678693606648,3.57872023707912,1.74258615627283
2024,Local authority,England,London,Islington,Primary,94.0070947961031,4.00364157676088,1.98926362713603
2024,Local authority,England,London,Southwark,Primary,94.1193171735813,4.23217517833694,1.64850764808177
2024,Local authority,England,South East,Portsmouth,Primary,94.3704271307099,3.83255882934546,1.79701403994463
2024,Local authority,England,London,Redbridge,Primary,94.2632649020375,4.05661880822335,1.68011628973917
2024,Local authority,England,London,Hounslow,Primary,94.4830138737789,3.83631856977827,1.68066755644284
2024,Local authority,England,West Midlands,Coventry,Primary,94.4723291851118,3.84538914429237,1.68228167059578
2024,Local authority,England,North East,Darlington,Primary,94.4352974940713,3.7611588598704,1.80354364605834
2024,Local authority,England,North West,Cumberland,Primary,94.7692380256114,3.54161262174846,1.68914935264014
2024,Local authority,England,London,Wandsworth,Primary,94.692359949451,3.57348955784276,1.7341504927062
2024,Local authority,England,North West,Wirral,Primary,94.1144955981063,4.20613946971219,1.67936493218147
2024,Local authority,England,South East,Surrey,Primary,94.2924531985848,4.03120875344616,1.67633804796901
2024,Local authority,England,London,Harrow,Primary,95.3098484217806,3.65529563196014,1.03485594625921
2024,Local authority,England,London,City of London,Primary,c,c,c
2024,Local authority,England,South West,Somerset,Primary,93.724937189886,4.28613418619787,1.98892862391613
2024,Local authority,England,North East,Hartlepool,Primary,94.9474044300009,3.22586162661421,1.82673394338493
2024,Local authority,England,South East,Kent,Primary,92.7090066276277,4.83903643748131,2.45195693489103
2024,Local authority,England,North West,Cheshire East,Primary,94.7960075278935,3.66816776448447,1.53582470762199
2024,Local authority,England,North West,Rochdale,Primary,94.2158949550795,3.39184519695923,2.3922598479613
2024,Local authority,England,North East,North Tyneside,Primary,95.1645744435985,3.14010517183378,1.69532038456772
2024,Local authority,England,East of England,Bedford,Primary,94.6050715166001,3.94069537289465,1.45423311050528
2024,Local authority,England,West Midlands,Shropshire,Primary,94.1103489582591,4.55200148310825,1.33764955863269
2024,Local authority,England,London,Richmond upon Thames,Primary,94.8846617652779,3.3656202590734,1.74971797564866
2024,Local authority,England,West Midlands,Wolverhampton,Primary,94.1530283955798,3.85396558959295,1.99300601482725
2024,Local authority,England,South East,Reading,Primary,94.175307764014,3.97570562287977,1.84898661310628
2024,Local authority,England,North West,Bolton,Primary,94.2119481767971,3.96507141045098,1.82298041275196
2024,Local authority,England,East of England,Central Bedfordshire,Primary,94.5755028261556,3.87054199064643,1.553955183198
2024,Local authority,England,London,Tower Hamlets,Primary,93.5733120393403,4.55446340860913,1.8722245520506
2024,Local authority,England,London,Kingston upon Thames,Primary,94.6147678680513,3.54306658521686,1.84216554673183
2024,Local authority,England,North West,Liverpool,Primary,94.8136338228569,2.8456730524925,2.34069312465064
2024,Local authority,England,North East,Stockton-on-Tees,Primary,94.7017399768814,3.54155259475573,1.75670742836284
2024,Local authority,England,East of England,Luton,Primary,94.7920594432738,3.66862592880115,1.53931462792503
2024,Local authority,England,North East,Redcar and Cleveland,Primary,94.8271915770199,3.31654840924697,1.85626001373312
2024,Local authority,England,Yorkshire and The Humber,Leeds,Primary,94.5877207039904,3.1856788680348,2.22660042797485
2024,Local authority,England,North West,Westmorland and Furness,Primary,94.8537896020835,3.44426861833646,1.70194177958
2024,Local authority,England,South East,Buckinghamshire,Primary,93.9236640317726,4.30925034255596,1.76708562567142
2024,Local authority,England,North East,South Tyneside,Primary,94.406408111955,4.342721785295,1.25087010275004
2024,Local authority,England,West Midlands,Staffordshire,Primary,95.1035258023148,3.74474457412788,1.15172962355729
2024,Local authority,England,London,Westminster,Primary,93.1388569094218,4.77030489842909,2.09083819214914
2024,Local authority,England,North West,Sefton,Primary,94.2981176552964,3.89714205692546,1.80474028777818
2024,Local authority,England,South East,Windsor and Maidenhead,Primary,94.3212554063992,3.89510027546149,1.78364431813933
2024,Local authority,England,North West,Knowsley,Primary,93.6389445889337,3.70863030832456,2.65242510274177
2024,Local authority,England,East Midlands,Derby,Primary,94.4414572208883,3.6941603624419,1.86438241666977
2024,Local authority,England,North West,Tameside,Primary,94.4705826158604,3.26236222729064,2.26705515684893
2024,Local authority,England,North West,Trafford,Primary,95.0152381275479,3.41684618820642,1.56791568424564
2024,Local authority,England,London,Kensington and Chelsea,Primary,94.1032192130812,4.52938170669392,1.36739908022483
2024,Local authority,England,South East,Hampshire,Primary,94.8384568154406,3.87616276388946,1.28538042066996
2024,Local authority,England,London,Barnet,Primary,94.858729968429,4.12620389241897,1.01506613915198
2024,Local authority,England,London,Bexley,Primary,93.6400281527929,4.26530808113123,2.09466376607588
2024,Local authority,England,London,Newham,Primary,94.199476127388,3.51186804073666,2.28865583187532
2024,Local authority,England,Yorkshire and The Humber,Doncaster,Primary,94.4564109516135,3.52668865826166,2.01690039012487
2024,Local authority,England,South West,Dorset,Primary,93.9850092136062,4.21896010757508,1.79603067881867
2024,Local authority,England,North East,Northumberland,Primary,94.8995782152821,2.94852639790562,2.15189538681229
2024,Local authority,England,Yorkshire and The Humber,Rotherham,Primary,94.3037051171248,3.33527886590417,2.36101601697103
2024,Local authority,England,South West,Cornwall,Primary,93.7835766236863,4.19424619734623,2.02217717896745
2024,Local authority,England,North West,Oldham,Primary,94.0684185130082,3.46465479110539,2.46692669588644
2024,Local authority,England,South West,Plymouth,Primary,94.1665737074014,4.31981705616599,1.5136092364326
2024,Local authority,England,West Midlands,Birmingham,Primary,94.2253079999346,3.78575218363831,1.98893981642713
2024,Local authority,England,West Midlands,Sandwell,Primary,94.4013985225286,3.80044737683039,1.79815410064099
2024,Local authority,England,East of England,Essex,Primary,94.0921022284214,4.15042119251848,1.75747657906009
2024,Local authority,England,North West,St. Helens,Primary,94.0203905491423,3.77602761894487,2.20358183191283
2024,Local authority,England,South West,Torbay,Primary,93.5946047208692,4.47808167853128,1.92731360059948
2024,Local authority,England,East Midlands,North Northamptonshire,Primary,93.8227020268808,4.28794691159145,1.88935106152773
2024,Local authority,England,West Midlands,Telford and Wrekin,Primary,94.8864441191747,3.652989596613,1.46056628421235
2024,Local authority,England,South East,Oxfordshire,Primary,94.5402774800756,4.02312009197373,1.43660242795066
2024,Local authority,England,London,Merton,Primary,94.7878131397046,3.73426843037719,1.47791842991821
2024,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Primary,95.0000800243274,3.45118249281115,1.54873748286146
2024,Local authority,England,South East,Bracknell Forest,Primary,95.1675696278348,3.51610356374724,1.31632680841796
2024,Local authority,England,North East,Middlesbrough,Primary,94.939504770762,3.00821805109678,2.05227717814124
2024,Local authority,England,Yorkshire and The Humber,North Yorkshire,Primary,95.1311792813116,3.50403514692908,1.3647855717593
2024,Local authority,England,South East,Southampton,Primary,93.8499360409338,4.33256049461678,1.81750346444942
2024,Local authority,England,London,Camden,Primary,94.463302988222,4.19431157743147,1.34238543434655
2024,Local authority,England,London,Lambeth,Primary,94.0527981412491,3.71189360253175,2.2353082562192
2024,Local authority,England,East of England,Hertfordshire,Primary,94.6688892832695,4.00894962350734,1.32216109322313
2024,Local authority,England,West Midlands,Solihull,Primary,94.5656050618866,3.69404118727131,1.74035375084211
2024,Local authority,England,South East,Brighton and Hove,Primary,94.5022288261516,4.24391922060621,1.25385195324223
2024,Local authority,England,London,Ealing,Primary,94.9098463100331,3.78914231358213,1.30101137638472
2024,Local authority,England,East Midlands,West Northamptonshire,Primary,94.6204393314288,3.62930978133399,1.75025088723724
2024,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Primary,94.9201345571199,3.13279718410266,1.9470682587774
2024,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Primary,94.9010478421392,3.77685878712513,1.32209337073561
2024,Local authority,England,South West,Wiltshire,Primary,92.8706897091317,4.40464938690435,2.724660903964
2024,Local authority,England,Yorkshire and The Humber,Kirklees,Primary,94.7012971882725,3.41899945753283,1.87970335419465
2024,Local authority,England,South East,Slough,Primary,94.0192726142369,4.53528131799813,1.445446067765
2024,Local authority,England,Yorkshire and The Humber,Bradford,Primary,93.5588831055614,3.72067382887618,2.72044306556242
2024,Local authority,England,Yorkshire and The Humber,Calderdale,Primary,94.3895849080879,3.67326589362968,1.93714919828238
2024,Local authority,England,North East,Sunderland,Primary,94.50100602406,3.66035660984997,1.83863736609004
2024,Local authority,England,South East,Milton Keynes,Primary,94.8906815785855,3.73516065453545,1.37415776687904
2024,Local authority,England,West Midlands,Stoke-on-Trent,Primary,95.1585594655196,3.12085297213197,1.72058756234842
2024,Local authority,England,London,Hackney,Primary,94.3849840255591,4.18769968051118,1.42731629392971
2024,Local authority,England,North East,Newcastle upon Tyne,Primary,94.7650662383113,2.98301440813061,2.25191935355806
2024,Local authority,England,Yorkshire and The Humber,Sheffield,Primary,94.2212716654768,3.41381207064028,2.36491626388287
2024,Local authority,England,East of England,Cambridgeshire,Primary,95.0553275595994,3.87390282017204,1.07076962022852
2024,Local authority,England,South East,West Berkshire,Primary,94.257526228212,4.35937075893647,1.38310301285153
2024,Local authority,England,London,Hammersmith and Fulham,Primary,94.2007198508261,4.13697402465995,1.66230612451396
2024,Local authority,England,East of England,Peterborough,Primary,94.9012680432111,3.70654033588013,1.39219162090882
2024,Local authority,England,West Midlands,"Herefordshire, County of",Primary,95.5788491990246,3.50602795884862,0.915122842126738
2024,Local authority,England,West Midlands,Walsall,Primary,94.2637285764253,3.49586102366795,2.24041039990673
2024,Local authority,England,London,Greenwich,Primary,94.6599817900176,3.31327082027693,2.02674738970545
2024,Local authority,England,North East,County Durham,Primary,94.5115088527163,3.73724186276843,1.7512492845153
2024,Local authority,England,London,Lewisham,Primary,94.3043861063231,3.90682159199415,1.78879230168277
2024,Local authority,England,South West,Bath and North East Somerset,Primary,94.782688803816,3.86615349970315,1.35115769648085
2024,Local authority,England,Yorkshire and The Humber,York,Primary,94.8713477485856,3.57668759203286,1.55196465938154
2024,Local authority,England,North West,Cheshire West and Chester,Primary,94.3947603292374,3.92073780911082,1.68450186165178
2024,Local authority,England,North East,Gateshead,Primary,95.0314253937873,3.40118459509091,1.56739001112174
2024,Local authority,England,South West,Gloucestershire,Primary,94.2160475516816,4.38466891799388,1.39928353032446
2024,Local authority,England,East of England,Southend-on-Sea,Primary,94.1986812619904,4.04165793419207,1.75966080381757
2024,Local authority,England,East Midlands,Derbyshire,Primary,94.9581406421521,3.86962099536659,1.17223836248132
2024,Local authority,England,East of England,Norfolk,Primary,94.1897754280006,4.13540008302276,1.67482448897668
2024,Local authority,England,Yorkshire and The Humber,Barnsley,Primary,95.1155007531917,3.03594189858836,1.84855734821995
2024,Local authority,England,West Midlands,Worcestershire,Primary,94.4360582892243,4.09266156962687,1.47128014114879
2024,Local authority,England,South East,Wokingham,Primary,94.9847000478885,3.82620553070948,1.18909442140208
2024,Local authority,England,South East,West Sussex,Primary,94.4459911474788,3.93360205617356,1.62040679634763
2024,Local authority,England,East of England,Suffolk,Primary,94.7126400597228,3.92290896989348,1.36445097038368
2024,Local authority,England,London,Enfield,Primary,94.5755581254789,3.80205879413486,1.62238308038625
2024,Local authority,England,West Midlands,Warwickshire,Primary,94.6335385437513,4.2295339415123,1.13692751473643
2024,Local authority,England,West Midlands,Dudley,Primary,94.1254889659754,4.06994981179423,1.80456122223042
2024,Local authority,England,South West,"Bristol, City of",Primary,93.7735171870839,4.18572161825262,2.04076119466346
2024,Local authority,England,North West,Halton,Primary,94.2262145456646,3.82849055513835,1.94529489919704
2024,Local authority,England,South East,East Sussex,Primary,93.9225681955129,4.15660846774044,1.92082333674665
2024,Local authority,England,South West,South Gloucestershire,Primary,93.9348599184665,4.12980310521294,1.93533697632058
2024,Local authority,England,London,Havering,Primary,94.2596168127135,4.06356750334175,1.67681568394475
2024,Local authority,England,London,Barking and Dagenham,Primary,94.6358872680923,3.7824670726526,1.58164565925506
2024,Regional,England,West Midlands,,Primary,94.5248581393054,3.83741935013467,1.63772251055997
2024,Regional,England,North West,,Primary,94.4437138002325,3.58666563457953,1.96962056518795
2024,Regional,England,East Midlands,,Primary,94.5787003697959,3.8619921390209,1.55930749118321
2024,Regional,England,South East,,Primary,94.15111546928,4.1540007384675,1.69488379225255
2024,Regional,England,London,,Primary,94.431346460051,3.88454876951359,1.68410477043538
2024,Regional,England,East of England,,Primary,94.5148656962335,3.9959371538101,1.48919714995639
2024,Regional,England,North East,,Primary,94.7299084438637,3.43445240932011,1.83563914681615
2024,Regional,England,Yorkshire and The Humber,,Primary,94.5164738728586,3.43624515330833,2.04728097383305
2024,Regional,England,South West,,Primary,94.0069095237893,4.21656760615291,1.77652287005774
2024,National,England,,,Primary,94.3962151000228,3.86807878216475,1.73570611781244
2024,Local authority,England,South East,East Sussex,Secondary,90.3426369324338,5.9037365863889,3.75362648117725
2024,Local authority,England,London,Hammersmith and Fulham,Secondary,93.8784604244416,3.75796060082809,2.36357897473031
2024,Local authority,England,London,Lewisham,Secondary,92.7856025039124,3.63402638050525,3.58037111558238
2024,Local authority,England,North West,Halton,Secondary,89.7213821734696,4.56847341767622,5.71014440885421
2024,Local authority,England,North West,Cumberland,Secondary,91.2390842577295,5.57807073738157,3.1828450048889
2024,Local authority,England,North West,Sefton,Secondary,90.5552289413598,5.55297302470571,3.89179803393445
2024,Local authority,England,South West,Isles of Scilly,Secondary,c,c,c
2024,Local authority,England,London,Harrow,Secondary,93.92998826348,4.49867600415143,1.57133573236855
2024,Local authority,England,Yorkshire and The Humber,Kirklees,Secondary,92.450059114953,4.68337703885223,2.86656384619476
2024,Local authority,England,London,Hackney,Secondary,92.0198796386805,4.14433936710202,3.83578099421747
2024,Local authority,England,North West,Cheshire East,Secondary,91.9802022934262,5.93163844246531,2.0881592641085
2024,Local authority,England,East of England,Southend-on-Sea,Secondary,92.9142816510826,4.26636328083336,2.81935506808405
2024,Local authority,England,East Midlands,North Northamptonshire,Secondary,91.1142094890805,5.50133394109209,3.38445656982746
2024,Local authority,England,South East,Portsmouth,Secondary,90.1051480680206,5.91225254146602,3.98259939051341
2024,Local authority,England,North West,Bolton,Secondary,91.8383196268123,4.764108973271,3.39757139991668
2024,Local authority,England,West Midlands,Stoke-on-Trent,Secondary,91.1902732013794,4.25969876418043,4.55002803444012
2024,Local authority,England,South East,Milton Keynes,Secondary,92.8065244944068,4.85534799140354,2.33812751418967
2024,Local authority,England,London,Barnet,Secondary,94.0975315541636,3.94088124789039,1.96158719794601
2024,Local authority,England,South East,Slough,Secondary,92.8895274310245,4.89517107289417,2.21530149608128
2024,Local authority,England,West Midlands,Coventry,Secondary,91.4815907191663,4.59224303200118,3.92616624883252
2024,Local authority,England,South West,Swindon,Secondary,90.0366198057288,6.79949104676784,3.16388914750334
2024,Local authority,England,South East,Wokingham,Secondary,93.1455287451959,5.16462617377868,1.6898450810254
2024,Local authority,England,East of England,Essex,Secondary,91.2519814957367,5.23791931540702,3.51009918885623
2024,Local authority,England,West Midlands,Dudley,Secondary,91.3384083044983,5.36747404844291,3.29411764705882
2024,Local authority,England,North East,Hartlepool,Secondary,90.3087653464943,4.34392462373047,5.34731002977526
2024,Local authority,England,South West,Dorset,Secondary,90.8278796495703,5.63855144583603,3.53356890459364
2024,Local authority,England,South East,West Berkshire,Secondary,91.4942780351953,5.9323579846036,2.57336398020115
2024,Local authority,England,South West,Gloucestershire,Secondary,91.3605567420281,6.29354149790117,2.3459017600707
2024,Local authority,England,London,Wandsworth,Secondary,93.1134403682445,4.51016277070682,2.37639686104872
2024,Local authority,England,West Midlands,Solihull,Secondary,91.8298676190617,5.45831550052392,2.71181688041441
2024,Local authority,England,East Midlands,West Northamptonshire,Secondary,91.7842452845648,5.02515444996149,3.19060026547367
2024,Local authority,England,North West,Knowsley,Secondary,88.6629745319357,3.89015579786521,7.44686967019911
2024,Local authority,England,North East,Sunderland,Secondary,90.1517044132976,4.81129556085837,5.03700002584402
2024,Local authority,England,Yorkshire and The Humber,Sheffield,Secondary,90.7325495024659,4.12113465875252,5.14631583878156
2024,Local authority,England,West Midlands,Shropshire,Secondary,91.4800227768815,6.50683306443959,2.01314415867894
2024,Local authority,England,South West,North Somerset,Secondary,90.9198045083246,6.22176520201962,2.85843028965581
2024,Local authority,England,Yorkshire and The Humber,Wakefield,Secondary,90.5370568060508,5.58180207599882,3.88114111795035
2024,Local authority,England,Yorkshire and The Humber,North Yorkshire,Secondary,91.2050178103323,6.11142722760717,2.68355496206054
2024,Local authority,England,Yorkshire and The Humber,York,Secondary,91.0287221883979,5.50303884812168,3.46823896348042
2024,Local authority,England,East Midlands,Derbyshire,Secondary,91.5490089780375,5.60737283317246,2.84361818879001
2024,Local authority,England,North East,Northumberland,Secondary,91.209092404115,5.59017182256168,3.20073577332334
2024,Local authority,England,South East,Surrey,Secondary,92.8339545198426,4.97474760528724,2.19129787487012
2024,Local authority,England,South East,Buckinghamshire,Secondary,92.36004193783,5.50481246044715,2.13514560172285
2024,Local authority,England,South West,Bath and North East Somerset,Secondary,91.2488690606183,6.03271664638775,2.7184142929939
2024,Local authority,England,North East,North Tyneside,Secondary,91.73265956592,5.0041515262439,3.26318890783612
2024,Local authority,England,South West,South Gloucestershire,Secondary,91.1355639646817,6.1035318329682,2.76090420235013
2024,Local authority,England,South East,Brighton and Hove,Secondary,90.0595765734194,6.43591910779443,3.5045043187862
2024,Local authority,England,Yorkshire and The Humber,Rotherham,Secondary,90.432308628279,4.61475145832588,4.95293991339513
2024,Local authority,England,North East,Gateshead,Secondary,90.9984236493541,4.66763567875202,4.33394067189387
2024,Local authority,England,London,Richmond upon Thames,Secondary,94.04656962869,3.9281030293909,2.02532734191912
2024,Local authority,England,North West,St. Helens,Secondary,90.3457969605377,5.3158884825939,4.33831455686838
2024,Local authority,England,South East,Windsor and Maidenhead,Secondary,91.7923641571927,5.82087548115657,2.3867603616507
2024,Local authority,England,South East,Oxfordshire,Secondary,90.7322089043724,6.28861707515462,2.979174020473
2024,Local authority,England,London,Greenwich,Secondary,92.2554934299682,4.17691404250193,3.56759252752989
2024,Local authority,England,London,Haringey,Secondary,92.6694471620068,4.6753514237166,2.65520141427664
2024,Local authority,England,London,Havering,Secondary,92.2660556884011,4.85147425186845,2.88247005973046
2024,Local authority,England,East of England,Cambridgeshire,Secondary,91.799024473939,6.06701226760788,2.13396325845313
2024,Local authority,England,Yorkshire and The Humber,Calderdale,Secondary,90.6818479256642,5.66212350664648,3.65602856768934
2024,Local authority,England,North West,Rochdale,Secondary,90.6503374008677,4.94829969179373,4.40136290733856
2024,Local authority,England,North West,Tameside,Secondary,90.9899719755546,3.91835769996961,5.09167032447581
2024,Local authority,England,North East,Stockton-on-Tees,Secondary,91.1403018446059,4.55561766349916,4.30408049189491
2024,Local authority,England,London,Ealing,Secondary,93.4388849457618,4.19766057686397,2.36345447737421
2024,Local authority,England,West Midlands,Birmingham,Secondary,92.6514235229529,4.22872336672034,3.11985311032673
2024,Local authority,England,North West,Oldham,Secondary,91.9905594382735,3.83375719973587,4.17568336199063
2024,Local authority,England,South East,Southampton,Secondary,90.3443758045719,5.29094080636193,4.3646833890662
2024,Local authority,England,South East,Bracknell Forest,Secondary,92.183808074219,5.58237297963325,2.23381894614771
2024,Local authority,England,London,Lambeth,Secondary,92.9739157598792,4.07794033425314,2.94814390586765
2024,Local authority,England,West Midlands,"Herefordshire, County of",Secondary,92.2428765112553,5.96434614048651,1.7927773482582
2024,Local authority,England,London,Tower Hamlets,Secondary,93.6713038180341,3.66741131871108,2.66128486325481
2024,Local authority,England,North West,Westmorland and Furness,Secondary,91.6188461368945,5.69262638282868,2.68852748027679
2024,Local authority,England,West Midlands,Wolverhampton,Secondary,93.1471052364889,3.23860263778901,3.61429212572206
2024,Local authority,England,North West,Wirral,Secondary,90.7567132596191,5.8170655381039,3.42622120227699
2024,Local authority,England,London,Redbridge,Secondary,94.1590457256461,3.92495029821074,1.91600397614314
2024,Local authority,England,East of England,Luton,Secondary,93.7774732676926,3.67208369579442,2.55044303651298
2024,Local authority,England,South West,Torbay,Secondary,90.328938911345,6.4987930812849,3.17226800737006
2024,Local authority,England,East of England,Peterborough,Secondary,92.2043083227737,5.05917877652261,2.73651290070367
2024,Local authority,England,North West,Cheshire West and Chester,Secondary,90.729261860623,5.84558343559884,3.42515470377817
2024,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Secondary,92.0232969032681,5.27301389138692,2.70368920534496
2024,Local authority,England,North East,Redcar and Cleveland,Secondary,91.6101822563639,4.8268496076901,3.56296813594599
2024,Local authority,England,Yorkshire and The Humber,Leeds,Secondary,91.4436856247201,4.09366136736826,4.46265300791163
2024,Local authority,England,London,Enfield,Secondary,93.1518569727169,4.01169078289915,2.83645224438391
2024,Local authority,England,South East,Reading,Secondary,92.1005829463492,4.90234825280769,2.99706880084313
2024,Local authority,England,South East,Kent,Secondary,90.9094856082808,5.65169769989047,3.43881669182874
2024,Local authority,England,London,Hounslow,Secondary,93.1499010904573,4.15583566302091,2.69426324652182
2024,Local authority,England,South West,Devon,Secondary,89.9826967309717,6.63072064966728,3.38658261936107
2024,Local authority,England,London,Westminster,Secondary,93.1130476882111,4.36788913096103,2.51906318082789
2024,Local authority,England,London,Islington,Secondary,90.3512014787431,3.69870609981516,5.95009242144177
2024,Local authority,England,Yorkshire and The Humber,Bradford,Secondary,88.7684697520291,5.37723918228825,5.85429106568268
2024,Local authority,England,South West,Plymouth,Secondary,89.007126170807,6.96036021430098,4.032513614892
2024,Local authority,England,East of England,Suffolk,Secondary,91.2711413567339,5.77315080615002,2.95570783711608
2024,Local authority,England,East of England,Central Bedfordshire,Secondary,92.7239380896051,5.45095778204121,1.82510412835373
2024,Local authority,England,South East,Hampshire,Secondary,91.6477140124561,5.87509400058879,2.47719198695508
2024,Local authority,England,London,Merton,Secondary,93.6596899903669,4.73552850512304,1.60478150451003
2024,Local authority,England,South West,Cornwall,Secondary,90.3524034346873,6.5585411043291,3.08905546098357
2024,Local authority,England,East of England,Hertfordshire,Secondary,92.7737996455535,5.3065991140302,1.91960124041626
2024,Local authority,England,South West,Somerset,Secondary,90.7412438102591,6.06511202299081,3.19364416675007
2024,Local authority,England,West Midlands,Staffordshire,Secondary,92.4374922464446,5.32993492652449,2.23257282703087
2024,Local authority,England,London,Bexley,Secondary,93.3518594445204,4.94434573975369,1.70379481572594
2024,Local authority,England,West Midlands,Sandwell,Secondary,92.3541695422386,3.95916168357874,3.68666877418263
2024,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Secondary,92.28487209979,5.16344913088581,2.55167876932419
2024,Local authority,England,West Midlands,Telford and Wrekin,Secondary,92.4759483738076,4.6288652209807,2.89518640521166
2024,Local authority,England,North East,County Durham,Secondary,91.4486530249393,5.25375835410284,3.29758862095788
2024,Local authority,England,London,Kensington and Chelsea,Secondary,91.4540774769491,4.82194637213697,3.72397615091389
2024,Local authority,England,East Midlands,Derby,Secondary,91.6056772439751,4.88917350619478,3.5051492498301
2024,Local authority,England,London,Kingston upon Thames,Secondary,93.4958909302609,4.27559875983266,2.22851030990645
2024,Local authority,England,East of England,Bedford,Secondary,91.8073961767849,5.46082254838386,2.73178127483126
2024,Local authority,England,West Midlands,Walsall,Secondary,91.3902354194292,3.91441862487229,4.69534595569854
2024,Local authority,England,North East,Middlesbrough,Secondary,90.5900994147563,4.34460374658182,5.06529683866186
2024,Local authority,England,London,Barking and Dagenham,Secondary,93.6586953377369,3.93604454944313,2.40526011282002
2024,Local authority,England,South West,"Bristol, City of",Secondary,89.8906023461184,6.34528359913888,3.76411405474276
2024,Local authority,England,East of England,Norfolk,Secondary,90.8806955401707,6.23571083561423,2.8835936242151
2024,Local authority,England,North West,Trafford,Secondary,93.5773838045041,4.84587126657084,1.57674492892509
2024,Local authority,England,London,Camden,Secondary,92.0869592834911,5.17213999872959,2.74090071777933
2024,Local authority,England,South West,Wiltshire,Secondary,89.6569577257074,6.5211763690705,3.82186590522212
2024,Local authority,England,Yorkshire and The Humber,Doncaster,Secondary,91.6880647869241,4.23621055750333,4.07572465557256
2024,Local authority,England,West Midlands,Worcestershire,Secondary,91.7316357914312,6.02278416812427,2.2455800404445
2024,Local authority,England,London,Southwark,Secondary,93.2997881355932,3.98128531073446,2.71892655367232
2024,Local authority,England,Yorkshire and The Humber,Barnsley,Secondary,90.1650689496078,4.85381316108747,4.98111788930469
2024,Local authority,England,West Midlands,Warwickshire,Secondary,90.8689981754258,6.37267496885865,2.75832685571554
2024,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Secondary,91.3783671559355,4.09232614699156,4.52930669707295
2024,Local authority,England,North East,Newcastle upon Tyne,Secondary,90.5686789151356,4.0029611683155,5.42835991654889
2024,Local authority,England,North East,Darlington,Secondary,91.8906659830004,4.66010609974954,3.44922791725008
2024,Local authority,England,London,Sutton,Secondary,93.3340528095546,4.31685732786531,2.34908986258004
2024,Local authority,England,South East,West Sussex,Secondary,91.4168196574372,5.76200778489839,2.82117255766444
2024,Local authority,England,North East,South Tyneside,Secondary,90.5596592799627,6.48965195980568,2.95068876023158
2024,Local authority,England,London,Newham,Secondary,93.1856978513378,3.81164879207333,3.00265335658886
2024,Local authority,England,North West,Liverpool,Secondary,91.2417213903394,4.12786190018028,4.63041670948035
2024,Regional,England,West Midlands,,Secondary,92.0103333169702,4.93139757498405,3.05826910804575
2024,Regional,England,North West,,Secondary,91.2875005755099,5.0539770177378,3.65852240675228
2024,Regional,England,East of England,,Secondary,91.9203624124943,5.43539198036996,2.64424560713574
2024,Regional,England,South East,,Secondary,91.5548852472933,5.63167710596618,2.81343764674047
2024,Regional,England,South West,,Secondary,90.5544970766941,6.26058872550666,3.18491419779925
2024,Regional,England,North East,,Secondary,91.0540214148546,4.93484322626921,4.01113535887623
2024,Regional,England,East Midlands,,Secondary,91.5503363617974,5.31764257921729,3.13202105898528
2024,Regional,England,Yorkshire and The Humber,,Secondary,91.0134327123399,4.8520596574884,4.13450763017171
2024,Regional,England,London,,Secondary,93.2144737887542,4.15444226615349,2.63108394509229
2024,National,England,,,Secondary,91.6517981036832,5.18269901482661,3.16550288149015
2024,Local authority,England,North East,Stockton-on-Tees,Special,84.2869342442357,8.5397096498719,7.1733561058924
2024,Local authority,England,London,Kensington and Chelsea,Special,88.1005586592179,8.15642458100559,3.74301675977654
2024,Local authority,England,Yorkshire and The Humber,Calderdale,Special,90.5203503348789,7.54765584750129,1.93199381761978
2024,Local authority,England,North East,Redcar and Cleveland,Special,90.1982378854625,8.14977973568282,1.65198237885463
2024,Local authority,England,North East,North Tyneside,Special,88.6334933063905,7.83026016670877,3.53624652690073
2024,Local authority,England,London,Camden,Special,83.955383955384,11.5830115830116,4.46160446160446
2024,Local authority,England,North East,Northumberland,Special,85.0140985238016,11.2788190413004,3.70708243489799
2024,Local authority,England,East of England,Suffolk,Special,87.3403385138111,9.70867677593909,2.9509847102498
2024,Local authority,England,West Midlands,"Herefordshire, County of",Special,89.2920880428317,7.88221296847115,2.8256989886972
2024,Local authority,England,South East,Buckinghamshire,Special,86.4754655430203,9.63708033165693,3.88745412532282
2024,Local authority,England,London,Redbridge,Special,83.7309644670051,9.16243654822335,7.10659898477157
2024,Local authority,England,Yorkshire and The Humber,Kirklees,Special,89.0588578088578,8.50815850815851,2.43298368298368
2024,Local authority,England,London,Lambeth,Special,87.4375720322705,8.60545524394929,3.95697272378025
2024,Local authority,England,London,Harrow,Special,87.1527777777778,12.2685185185185,0.578703703703704
2024,Local authority,England,London,Bexley,Special,85.4397950469684,8.71050384286934,5.84970111016225
2024,Local authority,England,East of England,Southend-on-Sea,Special,88.6237332461589,9.54560313828048,1.83066361556064
